Customer ID,Recency,Frequency,Monetary,Avg_Days_Stay,Avg_Rooms,Avg_Hotel_Rating,Avg_Profit,Cluster
ID10141,404,1,55,3.0,1.0,4.6,0.1,1
ID10142,403,1,412,3.0,2.0,4.5,0.17,0
ID10143,403,1,49,7.0,1.0,4.2,0.19,1
ID10144,403,1,100,7.0,3.0,4.4,0.13,1
ID10145,402,1,260,3.0,3.0,3.8,0.25,2
ID10146,402,1,275,1.0,1.0,4.6,0.14,0
ID10147,402,1,381,7.0,1.0,4.5,0.2,0
ID10148,401,1,137,1.0,3.0,3.8,0.22,2
ID10149,401,1,267,1.0,3.0,3.9,0.3,2
ID10150,401,1,273,3.0,2.0,4.3,0.24,0
ID10151,400,1,154,1.0,3.0,4.3,0.2,3
ID10152,400,1,388,3.0,1.0,4.6,0.14,0
ID10153,400,1,396,1.0,2.0,4.4,0.22,0
ID10154,400,1,37,3.0,2.0,4.3,0.24,2
ID10155,400,1,203,5.0,1.0,3.7,0.3,2
ID10156,398,1,316,1.0,2.0,4.2,0.13,0
ID10157,398,1,190,4.0,2.0,4.1,0.22,2
ID10158,397,1,179,3.0,2.0,4.1,0.22,2
ID10159,397,1,307,2.0,3.0,4.6,0.14,3
ID10160,397,1,177,7.0,3.0,3.8,0.22,2
ID10161,397,1,304,1.0,1.0,4.4,0.14,0
ID10162,397,1,99,4.0,3.0,3.7,0.3,2
ID10163,396,1,285,1.0,3.0,4.5,0.11,3
ID10164,396,1,79,1.0,2.0,4.3,0.24,2
ID10165,396,1,353,1.0,3.0,4.4,0.22,3
ID10166,395,1,208,1.0,4.0,4.3,0.2,3
ID10167,394,1,86,1.0,1.0,4.4,0.1,1
ID10168,394,1,99,1.0,3.0,4.6,0.16,1
ID10169,394,1,49,7.0,1.0,4.5,0.15,1
ID10170,394,1,366,7.0,3.0,4.6,0.16,3
ID10171,394,1,278,2.0,1.0,4.4,0.22,0
ID10172,394,1,40,4.0,3.0,3.3,0.28,2
ID10173,393,1,218,9.0,2.0,4.1,0.13,1
ID10174,392,1,266,1.0,2.0,4.3,0.2,0
ID10175,392,1,177,1.0,1.0,4.4,0.22,0
ID10176,392,1,207,1.0,3.0,3.8,0.22,2
ID10177,392,1,206,4.0,1.0,4.1,0.15,1
ID10178,391,1,294,1.0,2.0,4.6,0.16,0
ID10179,391,1,189,1.0,1.0,4.1,0.13,1
ID10180,391,1,353,1.0,2.0,4.6,0.16,0
ID10181,391,1,184,3.0,4.0,4.3,0.24,3
ID10182,391,1,476,1.0,3.0,4.6,0.18,3
ID10183,390,1,412,8.0,2.0,4.5,0.17,0
ID10184,390,1,387,7.0,3.0,4.2,0.24,3
ID10185,389,1,129,1.0,2.0,4.3,0.24,2
ID10186,389,1,267,3.0,2.0,4.3,0.23,0
ID10187,389,1,167,1.0,3.0,4.3,0.23,3
ID10188,389,1,393,3.0,4.0,4.5,0.2,3
ID10189,389,1,366,1.0,3.0,4.6,0.16,3
ID10190,389,1,36,1.0,1.0,4.1,0.13,1
ID10191,388,1,273,1.0,3.0,3.8,0.22,2
ID10192,388,1,124,1.0,3.0,4.2,0.1,1
ID10193,387,1,421,1.0,4.0,4.5,0.17,3
ID10194,387,1,286,1.0,3.0,4.6,0.14,3
ID10195,387,1,141,1.0,4.0,4.3,0.24,3
ID10196,387,1,307,1.0,3.0,4.6,0.14,3
ID10197,387,1,166,8.0,3.0,4.5,0.15,1
ID10198,387,1,535,1.0,1.0,4.2,0.2,0
ID10199,386,1,125,1.0,3.0,4.4,0.22,3
ID10200,386,1,64,1.0,1.0,3.8,0.22,2
ID10201,386,1,190,5.0,1.0,3.8,0.25,2
ID10202,386,1,304,6.0,3.0,4.6,0.16,3
ID10203,386,1,164,1.0,2.0,4.2,0.25,2
ID10204,385,1,122,3.0,1.0,4.1,0.16,1
ID10205,385,1,391,3.0,4.0,4.5,0.14,3
ID10206,385,1,368,3.0,1.0,4.6,0.17,0
ID10207,385,1,137,1.0,4.0,4.4,0.1,3
ID10208,385,1,107,1.0,3.0,4.4,0.22,3
ID10209,385,1,396,8.0,3.0,4.4,0.22,3
ID10210,385,1,109,7.0,2.0,4.3,0.14,1
ID10211,385,1,396,1.0,2.0,4.4,0.22,0
ID10212,385,1,443,1.0,1.0,4.5,0.2,0
ID10213,384,1,371,1.0,2.0,4.7,0.25,0
ID10214,384,1,82,5.0,3.0,4.1,0.22,2
ID10215,383,1,249,1.0,3.0,4.3,0.14,3
ID10216,383,1,334,5.0,2.0,4.6,0.16,0
ID10217,382,1,169,1.0,4.0,3.8,0.22,2
ID10218,382,1,304,4.0,2.0,4.6,0.16,0
ID10219,382,1,304,1.0,1.0,4.6,0.16,0
ID10220,382,1,255,1.0,1.0,3.8,0.25,2
ID10221,382,1,66,3.0,3.0,3.9,0.3,2
ID10222,382,1,81,1.0,1.0,3.8,0.22,2
ID10223,382,1,234,4.0,3.0,4.2,0.19,3
ID10224,381,1,155,3.0,1.0,3.3,0.28,2
ID10225,381,1,388,7.0,1.0,4.6,0.14,0
ID10226,381,1,276,1.0,4.0,4.5,0.22,3
ID10227,381,1,326,1.0,2.0,4.4,0.14,0
ID10228,381,1,145,2.0,3.0,4.4,0.1,1
ID10229,381,1,103,1.0,4.0,3.8,0.22,2
ID10230,380,1,181,1.0,4.0,3.9,0.3,2
ID10231,380,1,397,9.0,3.0,4.6,0.14,3
ID10232,380,1,286,5.0,3.0,4.3,0.25,3
ID10233,380,1,143,1.0,1.0,4.5,0.13,1
ID10234,379,1,308,1.0,2.0,4.2,0.19,0
ID10235,379,1,366,7.0,1.0,4.4,0.22,0
ID10236,379,1,278,5.0,4.0,4.4,0.22,3
ID10237,378,1,421,1.0,2.0,4.5,0.17,0
ID10238,378,1,104,8.0,3.0,4.3,0.24,2
ID10239,378,1,80,1.0,4.0,4.2,0.1,1
ID10240,378,1,150,2.0,3.0,4.2,0.19,3
ID10241,378,1,462,1.0,3.0,4.5,0.17,3
ID10242,377,1,92,1.0,2.0,4.5,0.15,1
ID10243,377,1,384,4.0,3.0,4.7,0.25,3
ID10244,377,1,90,3.0,3.0,4.2,0.25,2
ID10245,376,1,319,1.0,4.0,4.2,0.19,3
ID10246,376,1,37,1.0,4.0,4.2,0.25,2
ID10247,376,1,276,1.0,2.0,4.5,0.22,0
ID10248,376,1,214,7.0,4.0,4.1,0.15,3
ID10249,375,1,294,1.0,2.0,4.6,0.16,0
ID10250,375,1,301,1.0,3.0,4.6,0.1,3
ID10251,375,1,35,1.0,3.0,4.4,0.22,1
ID10252,375,1,432,1.0,1.0,4.5,0.17,0
ID10253,374,1,168,1.0,2.0,4.5,0.13,1
ID10254,374,1,222,7.0,1.0,3.7,0.3,2
ID10255,374,1,36,2.0,3.0,4.6,0.1,1
ID10256,374,1,163,3.0,2.0,4.1,0.13,1
ID10257,374,1,184,1.0,1.0,4.2,0.25,2
ID10258,373,1,150,7.0,1.0,4.3,0.2,1
ID10259,373,1,353,3.0,1.0,4.6,0.16,0
ID10260,373,1,264,8.0,1.0,4.4,0.24,0
ID10261,373,1,275,1.0,3.0,4.3,0.25,3
ID10262,373,1,66,1.0,1.0,3.3,0.28,2
ID10263,373,1,55,1.0,3.0,4.5,0.15,1
ID10264,373,1,391,1.0,1.0,4.6,0.21,0
ID10265,372,1,45,7.0,3.0,4.4,0.22,1
ID10266,371,1,216,1.0,1.0,3.8,0.22,2
ID10267,371,1,326,1.0,1.0,4.4,0.14,0
ID10268,371,1,171,1.0,3.0,4.4,0.1,1
ID10269,371,1,486,9.0,3.0,4.6,0.1,3
ID10270,371,1,391,1.0,1.0,4.5,0.14,0
ID10271,370,1,41,1.0,2.0,3.8,0.22,2
ID10272,370,1,102,3.0,3.0,4.2,0.1,1
ID10273,370,1,359,1.0,2.0,4.2,0.13,0
ID10274,370,1,216,3.0,2.0,3.8,0.22,2
ID10275,369,1,67,5.0,2.0,4.6,0.1,1
ID10276,369,1,371,2.0,1.0,4.7,0.25,0
ID10277,369,1,304,3.0,2.0,4.6,0.16,0
ID10278,369,1,273,1.0,2.0,4.6,0.1,0
ID10279,369,1,516,7.0,2.0,4.6,0.1,0
ID10280,369,1,154,1.0,2.0,4.3,0.2,1
ID10281,369,1,421,1.0,4.0,4.6,0.21,3
ID10282,369,1,463,1.0,1.0,4.6,0.1,0
ID10283,369,1,80,8.0,3.0,3.7,0.3,2
ID10284,369,1,418,4.0,1.0,4.6,0.17,0
ID10285,368,1,505,1.0,2.0,4.2,0.2,0
ID10286,368,1,355,1.0,2.0,4.4,0.22,0
ID10287,368,1,199,1.0,3.0,4.1,0.22,2
ID10288,368,1,368,3.0,2.0,4.6,0.17,0
ID10289,367,1,122,1.0,3.0,3.7,0.3,2
ID10290,367,1,319,1.0,1.0,4.2,0.19,0
ID10291,367,1,57,1.0,2.0,4.3,0.24,2
ID10292,367,1,45,1.0,2.0,3.8,0.25,2
ID10293,367,1,297,1.0,3.0,4.2,0.13,3
ID10294,367,1,64,1.0,1.0,4.4,0.13,1
ID10295,366,1,283,1.0,3.0,4.6,0.16,3
ID10296,366,1,257,1.0,1.0,4.5,0.22,0
ID10297,365,1,457,1.0,1.0,4.2,0.2,0
ID10298,365,1,163,1.0,4.0,4.5,0.13,3
ID10299,365,1,189,2.0,1.0,4.1,0.13,1
ID10300,365,1,378,4.0,4.0,4.6,0.1,3
ID10301,364,1,182,4.0,4.0,4.3,0.24,3
ID10302,364,1,457,3.0,4.0,4.2,0.2,3
ID10303,364,1,163,1.0,3.0,4.5,0.13,1
ID10304,364,1,241,7.0,1.0,4.5,0.22,0
ID10305,364,1,318,1.0,2.0,4.4,0.22,0
ID10306,363,1,340,3.0,2.0,4.6,0.17,0
ID10307,363,1,365,1.0,2.0,4.5,0.2,0
ID10308,362,1,152,3.0,3.0,4.3,0.2,3
ID10309,362,1,169,2.0,2.0,4.3,0.14,1
ID10310,361,1,115,2.0,1.0,3.8,0.25,2
ID10311,361,1,278,7.0,1.0,4.4,0.14,0
ID10312,361,1,97,9.0,1.0,3.7,0.3,2
ID10313,361,1,105,1.0,3.0,3.3,0.28,2
ID10314,361,1,158,8.0,1.0,4.1,0.22,2
ID10315,360,1,158,6.0,2.0,4.1,0.22,2
ID10316,360,1,181,1.0,1.0,4.2,0.1,1
ID10317,360,1,160,6.0,4.0,4.1,0.16,3
ID10318,360,1,120,3.0,3.0,3.8,0.22,2
ID10319,359,1,116,1.0,2.0,3.8,0.22,2
ID10320,359,1,340,1.0,2.0,4.6,0.17,0
ID10321,359,1,225,1.0,2.0,4.3,0.23,0
ID10322,359,1,318,1.0,4.0,4.4,0.22,3
ID10323,359,1,120,1.0,2.0,3.8,0.22,2
ID10324,359,1,160,9.0,3.0,4.1,0.16,1
ID10325,358,1,169,3.0,3.0,4.3,0.14,1
ID10326,358,1,250,4.0,3.0,4.4,0.24,3
ID10327,358,1,270,2.0,1.0,4.3,0.25,0
ID10328,358,1,360,2.0,1.0,4.6,0.14,0
ID10329,357,1,173,3.0,4.0,4.2,0.25,3
ID10330,357,1,240,1.0,4.0,4.2,0.11,3
ID10331,357,1,188,2.0,2.0,4.5,0.15,1
ID10332,357,1,185,2.0,3.0,4.3,0.24,3
ID10333,356,1,169,1.0,1.0,4.3,0.14,1
ID10334,356,1,360,3.0,2.0,4.6,0.14,0
ID10335,355,1,241,3.0,4.0,4.5,0.22,3
ID10336,355,1,152,5.0,3.0,4.3,0.2,3
ID10337,355,1,148,2.0,3.0,4.1,0.15,1
ID10338,355,1,169,2.0,2.0,4.3,0.14,1
ID10339,354,1,280,1.0,3.0,4.6,0.1,3
ID10340,354,1,152,1.0,1.0,4.3,0.2,0
ID10341,354,1,124,1.0,3.0,4.4,0.13,1
ID10342,354,1,143,1.0,3.0,3.9,0.3,2
ID10343,353,1,105,5.0,1.0,3.3,0.28,2
ID10344,353,1,339,1.0,1.0,4.2,0.24,0
ID10345,353,1,192,1.0,4.0,4.2,0.23,3
ID10346,353,1,241,4.0,3.0,4.5,0.22,3
ID10347,352,1,116,3.0,2.0,3.8,0.22,2
ID10348,352,1,336,1.0,3.0,4.7,0.25,3
ID10349,352,1,158,3.0,2.0,4.1,0.22,2
ID10350,352,1,160,3.0,1.0,4.1,0.16,1
ID10351,351,1,356,9.0,2.0,4.5,0.14,0
ID10352,351,1,158,3.0,1.0,4.1,0.22,2
ID10353,351,1,457,8.0,1.0,4.2,0.2,0
ID10354,351,1,115,1.0,1.0,3.8,0.25,2
ID10355,350,1,240,9.0,2.0,4.2,0.11,1
ID10356,350,1,192,3.0,3.0,4.2,0.23,3
ID10357,350,1,278,1.0,3.0,4.4,0.14,3
ID10358,350,1,240,1.0,2.0,4.2,0.11,1
ID10359,350,1,281,3.0,1.0,4.2,0.13,0
ID10360,350,1,339,1.0,2.0,4.2,0.24,0
ID10361,350,1,115,4.0,3.0,3.8,0.25,2
ID10362,349,1,169,4.0,4.0,4.3,0.14,3
ID10363,349,1,189,9.0,4.0,4.1,0.13,3
ID10364,348,1,169,1.0,2.0,4.3,0.14,1
ID10365,348,1,115,1.0,1.0,3.8,0.25,2
ID10366,348,1,120,1.0,2.0,3.8,0.22,2
ID10367,348,1,457,9.0,2.0,4.2,0.2,0
ID10368,348,1,372,6.0,2.0,4.6,0.1,0
ID10369,348,1,343,3.0,4.0,4.6,0.21,3
ID10370,348,1,339,7.0,1.0,4.2,0.24,0
ID10371,347,1,182,6.0,3.0,4.3,0.24,3
ID10372,347,1,169,7.0,1.0,4.3,0.14,1
ID10373,347,1,189,1.0,3.0,4.3,0.2,3
ID10374,346,1,360,3.0,1.0,4.6,0.14,0
ID10375,346,1,250,3.0,3.0,4.4,0.24,3
ID10376,346,1,181,3.0,2.0,4.2,0.1,1
ID10377,346,1,360,3.0,2.0,4.6,0.14,0
ID10378,346,1,159,6.0,1.0,4.1,0.22,2
ID10379,345,1,105,2.0,4.0,3.3,0.28,2
ID10380,345,1,116,5.0,1.0,3.8,0.22,2
ID10381,345,1,189,1.0,4.0,4.3,0.2,3
ID10382,345,1,192,2.0,3.0,4.2,0.23,3
ID10383,344,1,336,3.0,2.0,4.7,0.25,0
ID10384,344,1,250,8.0,2.0,4.4,0.24,0
ID10385,344,1,188,3.0,1.0,4.4,0.1,1
ID10386,344,1,343,3.0,3.0,4.6,0.21,3
ID10387,344,1,356,5.0,1.0,4.5,0.14,0
ID10388,343,1,173,2.0,2.0,4.2,0.25,2
ID10389,343,1,160,8.0,3.0,4.1,0.16,1
ID10390,343,1,169,1.0,3.0,4.3,0.14,1
ID10391,343,1,339,1.0,1.0,4.2,0.24,0
ID10392,343,1,336,6.0,3.0,4.7,0.25,3
ID10393,343,1,185,1.0,4.0,4.3,0.24,3
ID10394,343,1,360,1.0,4.0,4.6,0.14,3
ID10395,342,1,271,1.0,4.0,4.2,0.19,3
ID10396,342,1,148,6.0,2.0,4.1,0.15,1
ID10397,341,1,318,3.0,3.0,4.4,0.22,3
ID10398,341,1,116,4.0,1.0,3.8,0.22,2
ID10399,341,1,365,2.0,2.0,4.5,0.2,0
ID10400,341,1,336,1.0,4.0,4.7,0.25,3
ID10401,341,1,143,3.0,1.0,3.9,0.3,2
ID10402,340,1,241,1.0,4.0,4.5,0.22,3
ID10403,340,1,246,1.0,3.0,4.6,0.16,3
ID10404,340,1,318,1.0,3.0,4.6,0.16,3
ID10405,340,1,270,6.0,2.0,4.3,0.25,0
ID10406,339,1,384,3.0,2.0,4.5,0.17,0
ID10407,338,1,339,6.0,2.0,4.2,0.24,0
ID10408,338,1,188,1.0,1.0,4.5,0.15,0
ID10409,338,1,468,2.0,3.0,4.6,0.1,3
ID10410,338,1,120,1.0,3.0,3.8,0.22,2
ID10411,338,1,356,1.0,2.0,4.5,0.14,0
ID10412,337,1,241,2.0,3.0,4.5,0.22,3
ID10413,337,1,173,3.0,2.0,4.2,0.25,2
ID10414,337,1,125,1.0,3.0,4.2,0.19,1
ID10415,337,1,318,5.0,3.0,4.4,0.22,3
ID10416,337,1,246,6.0,1.0,4.6,0.16,0
ID10417,336,1,182,1.0,3.0,4.3,0.24,3
ID10418,336,1,360,3.0,2.0,4.6,0.14,0
ID10419,336,1,125,3.0,3.0,4.2,0.19,1
ID10420,336,1,169,1.0,2.0,4.3,0.14,1
ID10421,335,1,163,3.0,2.0,4.5,0.13,1
ID10422,335,1,125,3.0,4.0,4.2,0.19,3
ID10423,335,1,281,1.0,2.0,4.2,0.13,0
ID10424,335,1,200,1.0,2.0,4.4,0.22,0
ID10425,335,1,249,1.0,1.0,4.6,0.14,0
ID10426,335,1,173,2.0,2.0,4.2,0.25,2
ID10427,335,1,281,4.0,4.0,4.2,0.13,3
ID10428,334,1,189,5.0,4.0,4.3,0.2,3
ID10429,334,1,340,8.0,3.0,4.6,0.17,3
ID10430,334,1,200,3.0,3.0,4.4,0.22,3
ID10431,334,1,281,8.0,2.0,4.2,0.13,1
ID10432,334,1,182,1.0,2.0,4.3,0.24,2
ID10433,333,1,343,7.0,1.0,4.6,0.21,0
ID10434,333,1,192,7.0,1.0,4.2,0.23,0
ID10435,333,1,192,3.0,1.0,4.2,0.23,0
ID10436,333,1,97,9.0,2.0,3.7,0.3,2
ID10437,332,1,192,3.0,3.0,4.2,0.23,3
ID10438,332,1,360,1.0,2.0,4.6,0.14,0
ID10439,332,1,340,1.0,4.0,4.6,0.17,3
ID10440,332,1,343,1.0,2.0,4.6,0.21,0
ID10441,332,1,270,1.0,1.0,4.3,0.25,0
ID10442,331,1,249,3.0,4.0,4.6,0.14,3
ID10443,331,1,188,1.0,3.0,4.4,0.1,1
ID10444,331,1,169,2.0,1.0,4.3,0.14,1
ID10445,330,1,365,4.0,3.0,4.5,0.2,3
ID10446,330,1,225,1.0,1.0,4.3,0.23,0
ID10447,330,1,125,3.0,2.0,4.2,0.19,1
ID10448,330,1,158,2.0,3.0,4.1,0.22,2
ID10449,330,1,241,4.0,3.0,4.5,0.22,3
ID10450,329,1,457,1.0,2.0,4.2,0.2,0
ID10451,329,1,188,3.0,1.0,4.5,0.15,0
ID10452,329,1,271,4.0,4.0,4.2,0.19,3
ID10453,329,1,318,1.0,3.0,4.6,0.16,3
ID10454,328,1,250,2.0,4.0,4.4,0.24,3
ID10455,328,1,182,6.0,2.0,4.6,0.1,1
ID10456,328,1,318,3.0,2.0,4.4,0.22,0
ID10457,328,1,457,4.0,3.0,4.2,0.2,3
ID10458,328,1,250,2.0,1.0,4.4,0.24,0
ID10459,328,1,271,1.0,4.0,4.2,0.19,3
ID10460,327,1,189,1.0,1.0,4.1,0.13,1
ID10461,327,1,152,1.0,4.0,4.3,0.2,3
ID10462,327,1,270,1.0,2.0,4.3,0.25,0
ID10463,327,1,340,1.0,3.0,4.6,0.17,3
ID10464,327,1,188,1.0,3.0,4.5,0.15,3
ID10465,327,1,457,1.0,1.0,4.2,0.2,0
ID10466,327,1,181,3.0,2.0,4.2,0.1,1
ID10467,326,1,339,5.0,3.0,4.2,0.24,3
ID10468,326,1,97,7.0,1.0,3.7,0.3,2
ID10469,326,1,280,2.0,3.0,4.5,0.11,3
ID10470,326,1,188,3.0,3.0,4.4,0.1,1
ID10471,326,1,124,2.0,4.0,4.4,0.13,3
ID10472,326,1,185,1.0,1.0,4.3,0.24,0
ID10473,326,1,124,1.0,4.0,4.4,0.13,3
ID10474,326,1,116,3.0,4.0,3.8,0.22,2
ID10475,325,1,160,6.0,1.0,4.1,0.16,1
ID10476,325,1,182,1.0,1.0,4.3,0.24,0
ID10477,325,1,270,1.0,1.0,4.3,0.25,0
ID10478,325,1,116,9.0,2.0,3.8,0.22,2
ID10479,325,1,318,7.0,2.0,4.6,0.16,0
ID10480,325,1,270,3.0,3.0,4.3,0.25,3
ID10481,325,1,356,3.0,2.0,4.5,0.14,0
ID10482,324,1,384,2.0,3.0,4.5,0.17,3
ID10483,324,1,181,7.0,3.0,4.2,0.1,1
ID10484,324,1,278,1.0,2.0,4.4,0.14,0
ID10485,324,1,340,1.0,2.0,4.6,0.17,0
ID10486,324,1,188,1.0,2.0,4.4,0.1,1
ID10487,324,1,97,1.0,2.0,3.7,0.3,2
ID10488,324,1,146,3.0,1.0,4.6,0.1,1
ID10489,323,1,182,3.0,2.0,4.3,0.24,2
ID10490,323,1,246,2.0,1.0,4.6,0.16,0
ID10491,323,1,189,7.0,3.0,4.3,0.2,3
ID10492,323,1,280,1.0,2.0,4.5,0.11,0
ID10493,322,1,143,1.0,3.0,3.9,0.3,2
ID10494,322,1,115,1.0,3.0,3.8,0.25,2
ID10495,321,1,105,6.0,1.0,3.3,0.28,2
ID10496,321,1,189,9.0,3.0,4.3,0.2,3
ID10497,321,1,281,3.0,3.0,4.2,0.13,3
ID10498,321,1,97,1.0,3.0,3.7,0.3,2
ID10499,321,1,188,3.0,1.0,4.5,0.15,0
ID10500,321,1,200,5.0,1.0,4.4,0.22,0
ID10501,320,1,189,1.0,1.0,4.3,0.2,0
ID10502,320,1,384,3.0,2.0,4.5,0.17,0
ID10503,320,1,360,2.0,2.0,4.6,0.14,0
ID10504,320,1,152,2.0,3.0,4.3,0.2,3
ID10505,320,1,280,3.0,1.0,4.5,0.11,0
ID10506,320,1,152,1.0,2.0,4.3,0.2,1
ID10507,320,1,200,1.0,4.0,4.4,0.22,3
ID10508,320,1,169,3.0,1.0,4.3,0.14,1
ID10509,320,1,125,4.0,2.0,4.2,0.19,1
ID10510,320,1,188,1.0,3.0,4.5,0.15,3
ID10511,320,1,318,6.0,2.0,4.6,0.16,0
ID10512,319,1,120,1.0,1.0,3.8,0.22,2
ID10513,319,1,250,1.0,3.0,4.4,0.24,3
ID10514,319,1,120,1.0,2.0,3.8,0.22,2
ID10515,319,1,340,3.0,4.0,4.6,0.17,3
ID10516,319,1,105,2.0,2.0,3.3,0.28,2
ID10517,319,1,398,2.0,2.0,4.6,0.18,0
ID10518,318,1,185,3.0,2.0,4.3,0.24,2
ID10519,318,1,343,1.0,1.0,4.6,0.21,0
ID10520,317,1,163,1.0,3.0,4.5,0.13,1
ID10521,317,1,148,4.0,1.0,4.1,0.15,1
ID10522,317,1,318,2.0,1.0,4.6,0.16,0
ID10523,317,1,160,1.0,1.0,4.1,0.16,1
ID10524,317,1,318,9.0,4.0,4.4,0.22,3
ID10525,317,1,339,1.0,1.0,4.2,0.24,0
ID10526,317,1,152,1.0,1.0,4.3,0.2,0
ID10527,316,1,250,1.0,1.0,4.4,0.24,0
ID10528,316,1,116,2.0,4.0,3.8,0.22,2
ID10529,316,1,246,1.0,1.0,4.6,0.16,0
ID10530,316,1,240,1.0,4.0,4.2,0.11,3
ID10531,316,1,97,2.0,2.0,3.7,0.3,2
ID10532,316,1,250,3.0,4.0,4.4,0.24,3
ID10533,315,1,148,2.0,2.0,4.1,0.15,1
ID10534,315,1,270,4.0,2.0,4.3,0.25,0
ID10535,315,1,125,8.0,2.0,4.2,0.19,1
ID10536,314,1,428,3.0,2.0,4.6,0.1,0
ID10537,314,1,185,2.0,1.0,4.6,0.1,1
ID10538,314,1,143,3.0,3.0,3.9,0.3,2
ID10539,314,1,160,2.0,3.0,4.1,0.16,1
ID10540,314,1,200,4.0,1.0,4.4,0.22,0
ID10541,314,1,152,6.0,3.0,4.3,0.2,3
ID10542,313,1,182,3.0,3.0,4.3,0.24,3
ID10543,313,1,318,1.0,1.0,4.4,0.22,0
ID10544,313,1,189,4.0,1.0,4.3,0.2,0
ID10545,313,1,278,1.0,3.0,4.4,0.14,3
ID10546,313,1,240,3.0,2.0,4.2,0.11,1
ID10547,313,1,200,3.0,1.0,4.4,0.22,0
ID10548,313,1,120,2.0,3.0,3.8,0.22,2
ID10549,313,1,457,3.0,3.0,4.2,0.2,3
ID10550,313,1,240,1.0,2.0,4.2,0.11,1
ID10551,312,1,250,3.0,1.0,4.4,0.24,0
ID10552,312,1,181,15.0,4.0,4.2,0.1,1
ID10553,312,1,189,1.0,3.0,4.3,0.2,3
ID10554,312,1,159,3.0,2.0,4.1,0.22,2
ID10555,312,1,97,1.0,1.0,3.7,0.3,2
ID10556,311,1,188,4.0,3.0,4.4,0.1,1
ID10557,311,1,340,3.0,1.0,4.6,0.17,0
ID10558,310,1,318,3.0,3.0,4.6,0.16,3
ID10559,310,1,188,3.0,3.0,4.4,0.1,1
ID10560,310,1,143,1.0,4.0,3.9,0.3,2
ID10561,310,1,143,8.0,3.0,3.9,0.3,2
ID10562,310,1,125,1.0,1.0,4.2,0.19,1
ID10563,309,1,280,2.0,2.0,4.5,0.11,0
ID10564,309,1,398,7.0,3.0,4.6,0.18,3
ID10565,308,1,173,1.0,2.0,4.2,0.25,2
ID10566,308,1,163,1.0,2.0,4.5,0.13,1
ID10567,308,1,163,1.0,2.0,4.5,0.13,1
ID10568,308,1,115,1.0,2.0,3.8,0.25,2
ID10569,308,1,336,2.0,2.0,4.7,0.25,0
ID10570,308,1,120,2.0,1.0,3.8,0.22,2
ID10571,308,1,148,2.0,2.0,4.1,0.15,1
ID10572,308,1,249,2.0,2.0,4.6,0.14,0
ID10573,307,1,318,3.0,3.0,4.6,0.16,3
ID10574,307,1,365,5.0,3.0,4.5,0.2,3
ID10575,307,1,240,1.0,1.0,4.2,0.11,1
ID10576,307,1,343,3.0,1.0,4.6,0.21,0
ID10577,306,1,398,3.0,2.0,4.6,0.18,0
ID10578,306,1,185,1.0,2.0,4.3,0.24,2
ID10579,306,1,185,1.0,3.0,4.3,0.24,3
ID10580,306,1,340,8.0,4.0,4.6,0.17,3
ID10581,306,1,143,3.0,1.0,3.9,0.3,2
ID10582,305,1,115,8.0,3.0,3.8,0.25,2
ID10583,305,1,163,4.0,1.0,4.5,0.13,1
ID10584,305,1,152,3.0,3.0,4.3,0.2,3
ID10585,305,1,182,1.0,2.0,4.3,0.24,2
ID10586,305,1,365,3.0,4.0,4.5,0.2,3
ID10587,305,1,189,1.0,3.0,4.3,0.2,3
ID10588,304,1,124,5.0,3.0,4.4,0.13,1
ID10589,304,1,124,1.0,3.0,4.4,0.13,1
ID10590,304,1,365,5.0,4.0,4.5,0.2,3
ID10591,304,1,281,6.0,2.0,4.2,0.13,1
ID10592,304,1,318,1.0,4.0,4.6,0.16,3
ID10593,303,1,336,3.0,2.0,4.7,0.25,0
ID10594,303,1,340,7.0,1.0,4.6,0.17,0
ID10595,303,1,185,1.0,1.0,4.3,0.24,0
ID10596,303,1,143,3.0,2.0,3.9,0.3,2
ID10597,303,1,362,6.0,3.0,4.6,0.1,3
ID10598,302,1,250,1.0,2.0,4.4,0.24,0
ID10599,302,1,271,5.0,1.0,4.2,0.19,0
ID10600,302,1,340,1.0,1.0,4.6,0.17,0
ID10601,301,1,182,6.0,3.0,4.3,0.24,3
ID10602,301,1,375,8.0,3.0,4.6,0.1,3
ID10603,301,1,246,9.0,2.0,4.6,0.16,0
ID10604,301,1,124,1.0,3.0,4.4,0.13,1
ID10605,300,1,240,1.0,3.0,4.2,0.11,1
ID10606,300,1,278,7.0,1.0,4.4,0.14,0
ID10607,300,1,169,4.0,3.0,4.3,0.14,1
ID10608,300,1,163,7.0,2.0,4.5,0.13,1
ID10609,300,1,365,1.0,4.0,4.5,0.2,3
ID10610,300,1,189,1.0,1.0,4.3,0.2,0
ID10611,299,1,181,3.0,4.0,4.2,0.1,3
ID10612,299,1,318,6.0,3.0,4.6,0.16,3
ID10613,299,1,105,2.0,1.0,3.3,0.28,2
ID10614,298,1,350,1.0,3.0,4.6,0.1,3
ID10615,298,1,182,2.0,2.0,4.3,0.24,2
ID10616,298,1,384,1.0,1.0,4.5,0.17,0
ID10617,298,1,192,3.0,1.0,4.2,0.23,0
ID10618,298,1,246,9.0,4.0,4.6,0.16,3
ID10619,298,1,225,2.0,3.0,4.3,0.23,3
ID10620,298,1,105,1.0,3.0,3.3,0.28,2
